dataset,method,view,cell_id,is_boundary,reference_degree,display_degree,degree_absolute_error,node_adj_precision,node_adj_recall,node_adj_f1,node_neighbor_jaccard,node_angular_error_deg,node_radial_rank_error,node_direction_error_deg,node_neighbor_order_accuracy,failure_category,failure_rank
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r010_c001,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,3.5562372534924354,0.0116959064327485,26.515160060529368,1.0,mixed_lost_and_new,4
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r009_c001,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,3.771972659051647,0.0292397660818713,17.68770526084588,1.0,mixed_lost_and_new,5
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r014_c008,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.0468521022691884,0.0701754385964912,31.35531214428186,1.0,mixed_lost_and_new,6
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r011_c001,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.9918185711543942,0.0116959064327485,28.47323222641397,1.0,mixed_lost_and_new,7
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r015_c013,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.0362756162760252,0.087719298245614,26.318029576905168,1.0,mixed_lost_and_new,8
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r010_c002,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.905163667816464,0.0116959064327485,24.68669164613594,1.0,mixed_lost_and_new,9
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r015_c008,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.4972856628941804,0.023391812865497,23.2705541446887,1.0,mixed_lost_and_new,10
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r008_c003,True,3,14,11,0.2142857142857142,1.0,0.3529411764705882,0.2142857142857142,0.4563517143347562,0.0409356725146198,14.076054208736608,1.0,over_connected,1
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r009_c003,True,3,9,6,0.3333333333333333,1.0,0.5,0.3333333333333333,0.684331259635558,0.0058479532163742,28.836001197576604,1.0,over_connected,2
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r007_c003,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,0.0522250078689311,0.0409356725146198,18.69184941201727,1.0,over_connected,3
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r012_c000,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,1.3553866274670328,0.0467836257309941,60.94874258311453,1.0,over_connected,4
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r013_c006,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,1.0073847944715748,0.0409356725146198,25.266685047492647,1.0,over_connected,5
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r004_c003,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,1.3719146736539387,0.0467836257309941,63.17374127342816,1.0,over_connected,6
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r004_c000,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,1.3695116083860073,0.0818713450292397,63.165035320481024,1.0,over_connected,7
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r013_c008,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,2.3189662284705306,0.0584795321637426,46.36667161020268,1.0,over_connected,8
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r013_c011,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,1.310624446386254,0.0935672514619883,39.9247636752458,1.0,over_connected,9
Synthetic-concave_u,GeoAnnulus-Final,annulus,SYN_concave_u_r013_c005,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,1.3491626256150355,0.0058479532163742,32.47448038261149,1.0,over_connected,10
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r015_c010,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.4717763555471937,0.0058479532163743,38.91902231991992,1.0,mixed_lost_and_new,1
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r015_c009,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.2875032798641884,0.0994152046783626,36.79585155773203,1.0,mixed_lost_and_new,2
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r014_c008,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.8332281763175052,0.0058479532163742,36.31840171276826,1.0,mixed_lost_and_new,3
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r015_c008,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.2226547938378079,0.0701754385964912,35.921081160372815,1.0,mixed_lost_and_new,4
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r014_c007,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.60996391307825,0.0818713450292397,34.490863345418354,1.0,mixed_lost_and_new,5
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r015_c011,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.3383801598752418,0.0058479532163742,33.4981628697272,1.0,mixed_lost_and_new,6
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r014_c011,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,0.123376428816474,0.0818713450292397,27.63529877611524,1.0,mixed_lost_and_new,7
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r014_c010,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,0.2692041752801877,0.0058479532163742,32.979668249195825,1.0,mixed_lost_and_new,8
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r004_c002,False,4,8,4,0.5,1.0,0.6666666666666666,0.5,7.540507669578167,0.023391812865497,24.68737153389634,1.0,over_connected,9
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r012_c001,False,4,8,4,0.5,1.0,0.6666666666666666,0.5,9.475770429327468,0.0058479532163742,23.684469237643945,1.0,over_connected,10
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r007_c003,True,3,8,5,0.25,0.6666666666666666,0.3636363636363636,0.2222222222222222,12.980990483347869,0.0467836257309941,29.61806389842522,1.0,mixed_lost_and_new,1
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r013_c011,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,12.104372683628451,0.0760233918128654,54.64697283814348,,mixed_lost_and_new,2
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r006_c003,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,4.805137450988024,0.0350877192982456,23.839448270709457,1.0,mixed_lost_and_new,3
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r013_c007,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,1.197115533251168,0.0409356725146198,41.45398793776972,,mixed_lost_and_new,4
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r013_c012,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,5.907350988954029,0.0116959064327485,31.721518045212687,1.0,over_connected,5
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r010_c003,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,22.05389293041996,0.0058479532163742,18.490555498040266,1.0,over_connected,6
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r009_c003,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,17.95539551846467,0.0058479532163742,14.702772875321998,1.0,over_connected,7
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r016_c011,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,0.8206452500475624,0.0643274853801169,55.19153557521431,,mixed_lost_and_new,8
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r011_c003,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,10.465458376974777,0.023391812865497,17.180517434833675,1.0,over_connected,9
Synthetic-concave_u,GeoDisk-Final,disk,SYN_concave_u_r009_c013,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,0.7243272427615306,0.1578947368421052,12.178979233385997,1.0,over_connected,10
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r006_c006,False,4,4,0,0.25,0.25,0.25,0.1428571428571428,14.52058453018019,0.0,37.80496459186254,,mixed_lost_and_new,1
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r006_c005,False,4,3,1,0.3333333333333333,0.25,0.2857142857142857,0.1666666666666666,0.0566919676345686,0.0,17.396635609528943,,mixed_lost_and_new,2
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r006_c008,False,4,7,3,0.2857142857142857,0.5,0.3636363636363636,0.2222222222222222,0.8941587764831069,0.0566037735849056,40.121488340370654,,mixed_lost_and_new,3
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r008_c008,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.0231828636479626,0.0377358490566037,27.020029928227295,,mixed_lost_and_new,4
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r012_c019,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,0.3953382774158304,0.0188679245283018,24.81016602888189,,mixed_lost_and_new,5
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r006_c007,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,5.554232606555843,0.0188679245283018,33.96183919096192,,mixed_lost_and_new,6
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r007_c008,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.3509082718229156,0.0188679245283018,27.391872531048957,,mixed_lost_and_new,7
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r011_c019,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,0.0804345799853257,0.0377358490566037,19.001965453369635,,mixed_lost_and_new,8
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r012_c018,False,4,7,3,0.4285714285714285,0.75,0.5454545454545454,0.375,0.9246400601196568,0.0251572327044025,23.347499990785824,1.0,mixed_lost_and_new,9
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r013_c021,False,4,7,3,0.4285714285714285,0.75,0.5454545454545454,0.375,0.0330914209103257,0.0628930817610062,18.760916650022526,1.0,mixed_lost_and_new,10
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r006_c009,True,3,6,3,0.1666666666666666,0.3333333333333333,0.2222222222222222,0.125,11.264865103311038,0.050314465408805,51.038756396543555,,mixed_lost_and_new,1
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r009_c009,True,3,5,2,0.2,0.3333333333333333,0.25,0.1428571428571428,1.9748852772590095,0.0943396226415094,37.317430484132665,,mixed_lost_and_new,2
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r005_c009,True,3,8,5,0.25,0.6666666666666666,0.3636363636363636,0.2222222222222222,1.440314914702461,0.050314465408805,27.810055298646365,1.0,mixed_lost_and_new,3
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r007_c009,True,3,7,4,0.2857142857142857,0.6666666666666666,0.4,0.25,0.8177731844658944,0.0314465408805031,14.91085686144678,1.0,mixed_lost_and_new,4
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r008_c009,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,0.8903085266920294,0.0251572327044025,27.85871170958405,1.0,mixed_lost_and_new,5
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r010_c009,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,0.7014984111293838,0.1257861635220125,20.731063300046944,1.0,mixed_lost_and_new,6
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r008_c015,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,1.59998524130321,0.0440251572327044,21.06699718213795,1.0,over_connected,7
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r005_c015,True,2,5,3,0.4,1.0,0.5714285714285715,0.4,6.423792990965843,0.1132075471698113,22.653314206417313,1.0,over_connected,8
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r014_c021,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,1.2539486171336467,0.0628930817610062,47.488523501897625,,mixed_lost_and_new,9
Synthetic-disconnected,GeoAnnulus-Final,annulus,SYN_disconnected_r005_c018,True,3,4,1,0.5,0.6666666666666666,0.5714285714285715,0.4,1.8254489411556636,0.050314465408805,33.913680839207785,,mixed_lost_and_new,10
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r009_c008,False,4,8,4,0.375,0.75,0.5,0.3333333333333333,1.7753773470381644,0.0566037735849056,40.56024436480493,0.5,mixed_lost_and_new,1
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c007,False,4,7,3,0.4285714285714285,0.75,0.5454545454545454,0.375,3.369572562984361,0.0251572327044025,25.30924559646273,1.0,mixed_lost_and_new,2
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r008_c008,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,5.160157362422006,0.0062893081761006,48.10178802315248,1.0,mixed_lost_and_new,3
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r008_c007,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,3.3411587070312,0.0125786163522012,38.56067772768539,1.0,mixed_lost_and_new,4
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c008,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,1.8134770452247175,0.0377358490566037,25.547579610019177,1.0,mixed_lost_and_new,5
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r006_c008,False,4,6,2,0.5,0.75,0.6,0.4285714285714285,20.11304781472735,0.0188679245283018,25.37764729274406,1.0,mixed_lost_and_new,6
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r007_c007,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,18.834558891131692,0.0,33.297729162309835,1.0,mixed_lost_and_new,7
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r006_c007,False,4,5,1,0.6,0.75,0.6666666666666665,0.5,39.429516579572805,0.0,23.816305698936425,1.0,mixed_lost_and_new,8
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c006,False,4,8,4,0.5,1.0,0.6666666666666666,0.5,4.931194159731451,0.0125786163522012,10.225412825520037,1.0,over_connected,9
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r007_c006,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,14.816652059644852,0.0125786163522012,25.40785661248683,1.0,over_connected,10
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c009,True,3,8,5,0.25,0.6666666666666666,0.3636363636363636,0.2222222222222222,2.613907972499427,0.0062893081761006,31.262704846654145,1.0,mixed_lost_and_new,1
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r009_c009,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,2.184448663506113,0.050314465408805,52.64874561372729,0.0,mixed_lost_and_new,2
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r006_c009,True,3,6,3,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2857142857142857,6.646255312417359,0.0314465408805031,37.112423915955496,1.0,mixed_lost_and_new,3
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c015,True,2,6,4,0.3333333333333333,1.0,0.5,0.3333333333333333,10.013349985126885,0.0251572327044025,64.95110838491883,1.0,over_connected,4
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r010_c009,True,3,5,2,0.4,0.6666666666666666,0.5,0.3333333333333333,0.3685132861446899,0.1194968553459119,14.203546999173406,1.0,mixed_lost_and_new,5
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r008_c015,True,3,8,5,0.375,1.0,0.5454545454545454,0.375,1.1932100656398432,0.0314465408805031,8.039871154364581,1.0,over_connected,6
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r008_c009,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,6.58694020917948,0.0062893081761006,24.75257798689296,1.0,over_connected,7
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r005_c018,True,3,7,4,0.4285714285714285,1.0,0.6,0.4285714285714285,5.403984794621306,0.0440251572327043,19.90426787757097,1.0,over_connected,8
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r013_c015,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,5.062722714719169,0.0628930817610062,37.13896367136176,1.0,over_connected,9
Synthetic-disconnected,GeoDisk-Final,disk,SYN_disconnected_r012_c015,True,3,6,3,0.5,1.0,0.6666666666666666,0.5,7.116345877664431,0.0628930817610063,32.28062806393411,1.0,over_connected,10
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c008,False,4,6,2,0.1666666666666666,0.25,0.2,0.1111111111111111,2.0636243392646944e-16,0.0,19.845301883773065,,mixed_lost_and_new,1
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r009_c008,False,4,4,0,0.25,0.25,0.25,0.1428571428571428,7.140652527097815,0.0405405405405405,43.92045714921555,,mixed_lost_and_new,2
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r007_c008,False,4,4,0,0.25,0.25,0.25,0.1428571428571428,7.140652527097815,0.054054054054054,43.92045714921548,,mixed_lost_and_new,3
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c007,False,4,3,1,0.3333333333333333,0.25,0.2857142857142857,0.1666666666666666,2.544443745170814e-13,0.0,10.081059834923495,,mixed_lost_and_new,4
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c009,False,4,6,2,0.3333333333333333,0.5,0.4,0.25,2.0636243392646944e-16,0.0135135135135135,55.12417068734699,,mixed_lost_and_new,5
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c010,False,4,5,1,0.4,0.5,0.4444444444444445,0.2857142857142857,9.061709846329e-15,0.0608108108108108,8.090324819149243,,mixed_lost_and_new,6
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c006,False,4,4,0,0.5,0.5,0.5,0.3333333333333333,1.1581116840390232e-13,0.0608108108108108,7.602008317804563,,mixed_lost_and_new,7
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r009_c009,False,4,3,1,0.6666666666666666,0.5,0.5714285714285715,0.4,0.3379317691583833,0.0202702702702702,36.60840954204783,0.0,mixed_lost_and_new,8
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r007_c009,False,4,3,1,0.6666666666666666,0.5,0.5714285714285715,0.4,0.3379317691584023,0.0,36.60840954204781,0.0,mixed_lost_and_new,9
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r007_c007,False,4,3,1,0.6666666666666666,0.5,0.5714285714285715,0.4,0.0690534147638124,0.0135135135135135,34.78425644962,0.0,mixed_lost_and_new,10
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r001_c008,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0010440048839258,0.0202702702702702,0.0252824648512153,,over_connected,1
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r015_c008,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0010440048839258,0.0067567567567566,0.0252824648510245,,over_connected,2
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c001,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0135135135135134,2.236503109384089e-13,,over_connected,3
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r008_c015,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,3.920323991611669e-15,0.0135135135135134,6.492229350048602e-14,,over_connected,4
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r002_c011,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3400520468000874,0.1486486486486486,23.152461246744267,1.0,over_connected,5
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r014_c011,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3400520468000874,0.1081081081081081,23.152461246744252,1.0,over_connected,6
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r014_c005,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3399480383650741,0.1013513513513514,23.14003063038715,1.0,over_connected,7
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r002_c005,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3399480383650487,0.1418918918918918,23.140030630386928,1.0,over_connected,8
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r005_c014,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3602665183139464,0.1081081081081081,23.12412337241193,1.0,over_connected,9
Synthetic-disk_like,GeoAnnulus-Final,annulus,SYN_disk_like_r011_c014,True,2,3,1,0.6666666666666666,1.0,0.8,0.6666666666666666,0.3602665183139464,0.0067567567567567,23.124123372411763,1.0,over_connected,10
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r012_c011,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0988853230673731,0.0,7.426108648302021,1.0,over_connected,1
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r004_c011,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0988853230673922,0.0067567567567567,7.426108648301998,1.0,over_connected,2
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r004_c005,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0988853230673731,0.0,7.426108645514795,1.0,over_connected,3
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r012_c005,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0988853230673731,0.0,7.426108645514793,1.0,over_connected,4
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r005_c004,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.064994561505477,0.0067567567567567,6.87878655659109,1.0,over_connected,5
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r011_c004,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.064994561505477,0.0067567567567566,6.878786556591089,1.0,over_connected,6
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r011_c012,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.064994561505477,0.0135135135135134,6.878786539023158,1.0,over_connected,7
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r005_c012,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0649945615054834,0.0067567567567567,6.878786539023128,1.0,over_connected,8
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r010_c006,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0459825583274815,0.0067567567567567,5.345392931400619,1.0,over_connected,9
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r006_c006,False,4,7,3,0.5714285714285714,1.0,0.7272727272727273,0.5714285714285714,0.0459825583274815,0.0067567567567567,5.3453929314006166,1.0,over_connected,10
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r008_c015,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,5.5342159107354875e-15,0.0675675675675675,6.492229350048602e-14,,over_connected,1
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r008_c001,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0675675675675675,2.6889801819349048e-14,,over_connected,2
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r001_c008,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0337837837837837,2.5444437451708134e-14,,over_connected,3
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r015_c008,True,1,3,2,0.3333333333333333,1.0,0.5,0.3333333333333333,0.0,0.0472972972972973,1.2722218725854067e-14,,over_connected,4
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r003_c012,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4687402982100295,0.1351351351351352,15.187545886099915,1.0,over_connected,5
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r013_c004,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4687402982100295,0.1351351351351351,15.187545886099878,1.0,over_connected,6
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r013_c012,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4687402982100231,0.1081081081081081,15.187545886099873,1.0,over_connected,7
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r003_c004,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4687402982100041,0.1351351351351352,15.187545886099867,1.0,over_connected,8
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r012_c013,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4938407618980898,0.0743243243243243,14.60202697530604,1.0,over_connected,9
Synthetic-disk_like,GeoDisk-Final,disk,SYN_disk_like_r004_c013,True,2,4,2,0.5,1.0,0.6666666666666666,0.5,0.4938407618980771,0.0945945945945945,14.60202697530602,1.0,over_connected,10
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r003_c014,False,4,4,0,0.25,0.25,0.25,0.1428571428571428,1.8641264689125852e-15,0.0049504950495049,42.62625901905832,,mixed_lost_and_new,1
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r003_c013,False,4,3,1,0.3333333333333333,0.25,0.2857142857142857,0.1666666666666666,1.4033418597069752e-14,0.0049504950495049,9.0123832126834,,mixed_lost_and_new,2
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r004_c018,False,4,7,3,0.2857142857142857,0.5,0.3636363636363636,0.2222222222222222,1.3544538228484722,0.0742574257425742,25.554872263029136,,mixed_lost_and_new,3
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r002_c018,False,4,7,3,0.2857142857142857,0.5,0.3636363636363636,0.2222222222222222,1.3544538228484786,0.0841584158415841,25.55487226302879,,mixed_lost_and_new,4
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r004_c017,False,4,7,3,0.2857142857142857,0.5,0.3636363636363636,0.2222222222222222,1.5465844573056229,0.0396039603960396,25.41865790656248,,mixed_lost_and_new,5
Synthetic-elongated,GeoAnnulus-Final,annulus,SYN_elongated_r002_c017,False,4,7,3,0.2857142857142857,0.5,0.3636363636363636,0.2222222222222222,1.5465844573056258,0.0049504950495049,25.418657906562387,,mixed_lost_and_new,6
